"_id","pk_teuna_fikt","sug_tik","THUM_GEOGRAFI","SUG_DEREH","SEMEL_YISHUV","REHOV1","REHOV2","BAYIT","ZOMET_IRONI","KVISH1","KVISH2","KM","ZOMET_LO_IRONI","YEHIDA","SHNAT_TEUNA","HODESH_TEUNA","SHAA","SUG_YOM","YOM_LAYLA","YOM_BASHAVUA","HUMRAT_TEUNA","SUG_TEUNA","HAD_MASLUL","RAV_MASLUL","MEHIRUT_MUTERET","TKINUT","ROHAV","SIMUN_TIMRUR","TEURA","MEZEG_AVIR","PNE_KVISH","SUG_EZEM","MERHAK_EZEM","LO_HAZA","OFEN_HAZIYA","MEKOM_HAZIYA","KIVUN_HAZIYA","MAHOZ","NAFA","EZOR_TIVI","MAAMAD_MINIZIPALI","ZURAT_ISHUV","STATUS_IGUN","X","Y"
"8051","2021070049","1","1","2","1020","154",,"507",,,,,,"12","2021","10","45","4","1","2","2","1","0","2","1","1","2","3","1","1","1","9","9","9","3","3","2","3","32","324","0","16","1","192846","711896"
"8052","2021070053","1","1","1","3000","970","2111",,"92872626",,,,,"61","2021","7","94","4","5","6","3","5","3","0","1","1","3","3","3","1","1","9","9","9","0","0","9","1","11","111","0","12","1","219216","632786"
"8053","2021070063","1","1","1","9000","995","103",,"1180021",,,,,"34","2021","4","83","4","5","1","3","2","9","0","0","0","0","5","6","9","9","9","9","9","0","0","9","6","62","623","0","13","1","182049","572666"
"8054","2021070064","1","1","1","6100","830","833",,"9770043",,,,,"20","2021","2","62","4","1","1","3","1","1","0","1","0","2","3","1","1","1","9","9","9","1","4","2","5","51","512","0","13","1","184509","665235"
"8055","2021070065","1","1","1","5000","1611","2309",,"14290714",,,,,"20","2021","3","45","4","1","7","3","8","3","0","1","1","2","3","1","1","1","7","9","9","0","0","9","5","51","511","0","13","1","177994","662253"
"8056","2021070072","1","1","4","0",,,,,"4","0","1301",,"51","2021","3","54","4","1","5","3","4","0","2","5","1","5","4","1","1","1","9","9","9","0","0","9","4","42","421","99","99","1","189670","676155"
"8057","2021070076","1","1","3","0",,,,,"60","675","2033","1059","14","2021","6","20","4","5","3","3","3","3","0","4","1","4","3","6","1","1","9","9","9","0","0","9","2","23","234","99","99","1","230098","718213"
"8058","2021070097","1","1","2","6100","114",,"9999",,,,,,"20","2021","7","73","4","1","4","3","4","9","0","0","0","0","5","11","9","9","9","9","9","0","0","9","5","51","512","0","13","3","183634","667243"
"8059","2021070100","1","1","1","8200","152","190",,"12400006",,,,,"11","2021","5","34","4","1","5","2","1","1","0","1","1","2","3","1","1","1","9","9","9","3","3","2","3","31","311","0","16","1","207961","749169"
"8060","2021070106","1","1","1","70","678","740",,"10150208",,,,,"38","2021","9","68","3","1","1","3","2","0","3","1","1","2","3","1","1","1","9","9","9","0","0","9","6","61","613","0","13","1","164987","630742"
"8061","2021070118","1","1","1","8300","134","908",,"10320315",,,,,"52","2021","12","38","4","1","5","3","1","9","0","0","0","0","5","11","9","9","9","9","9","4","3","1","4","44","442","0","13","1","177893","655119"
"8062","2021070137","1","1","2","6600","970",,"9",,,,,,"20","2021","12","65","4","1","2","3","1","3","0","1","1","3","3","1","1","1","9","9","9","3","3","2","5","51","513","0","14","1","178836","657636"
"8063","2021070144","1","1","3","0",,,,,"40","0","2955","4123","51","2021","3","44","4","1","5","3","2","0","3","5","1","4","3","1","1","1","9","9","9","0","0","9","4","42","422","99","99","1","191069","669896"
"8064","2021070154","1","1","3","0",,,,,"67","0","85","1193","12","2021","9","77","3","5","6","3","5","0","2","5","1","3","3","3","1","1","9","9","9","0","0","9","3","32","322","99","99","1","200738","722680"
"8065","2021070159","1","1","1","6400","402","401",,"60005",,,,,"20","2021","8","64","4","1","4","3","2","3","0","1","1","3","3","1","1","1","9","9","9","0","0","9","5","51","511","0","14","1","185031","674710"
"8066","2021070171","1","1","2","7000","164",,"9999",,,,,,"52","2021","9","13","4","5","1","2","2","0","3","1","1","3","3","3","1","1","9","9","9","0","0","9","4","43","432","0","15","3","190618","652182"
"8067","2021070178","1","1","1","1200","176","173",,"170001",,,,,"52","2021","7","93","4","5","2","3","2","0","3","1","1","4","3","3","1","1","9","9","9","0","0","9","4","43","431","0","15","1","200780","646098"
"8068","2021070208","1","1","4","0",,,,,"3582","0","16",,"38","2021","6","86","4","5","7","2","15","0","1","3","1","2","3","3","1","1","6","2","9","0","0","9","6","61","612","99","99","1","192017","603546"
"8069","2021070211","1","1","1","7900","309","235",,"10410051",,,,,"51","2021","6","63","4","1","4","3","1","3","0","1","1","2","3","1","1","1","9","9","9","3","3","9","4","42","422","0","13","1","189801","666369"
"8070","2021070218","1","2","4","0",,,,,"3563",,,,"43","2021","12","83","4","5","3","1","9","3","0","1","3","1","1","5","1","2","9","9","9","0","0","9","7","77","777","99","99","3","221443","619198"
"8071","2021070229","1","1","4","0",,,,,"482","0","5",,"20","2021","8","32","4","1","1","3","13","1","0","1","3","4","3","11","1","1","9","9","9","0","0","9","5","51","511","99","99","1","184522","671407"
"8072","2021070239","1","1","1","9000","702","865",,"10980523",,,,,"34","2021","2","80","4","5","5","3","2","0","3","3","0","0","3","3","1","2","9","9","9","0","0","9","6","62","623","0","13","1","181369","569942"
"8073","2021070273","1","1","2","7200","330",,"9999",,,,,,"52","2021","10","47","4","1","1","2","10","1","0","1","0","3","3","11","1","1","9","9","9","0","0","9","4","44","442","0","15","3","181445","647625"
"8074","2021070276","1","1","1","4000","191","195",,"15030132",,,,,"11","2021","11","9","4","5","6","3","2","0","3","1","1","3","3","3","1","1","9","9","9","0","0","9","3","31","311","0","13","1","202899","743825"
"8075","2021070279","1","1","3","0",,,,,"4","8513","2265","10943","12","2021","4","85","4","5","6","3","2","3","0","4","1","4","3","3","1","1","9","9","9","0","0","9","2","24","246","99","99","1","209230","754690"
"8076","2021070284","1","1","2","7900","424",,"9999",,,,,,"51","2021","4","88","4","5","2","1","1","3","0","2","1","5","3","3","1","1","9","9","9","3","2","1","4","42","422","0","13","3","190957","665438"
"8077","2021070285","1","1","1","5000","379","373",,"60226",,,,,"20","2021","8","30","4","1","2","3","1","3","0","1","1","0","3","1","1","1","9","9","9","3","3","9","5","51","511","0","13","1","184990","669532"
"8078","2021070290","1","1","4","0",,,,,"1","0","416",,"61","2021","3","92","4","5","3","2","3","0","2","4","1","2","5","3","1","1","9","9","9","0","0","9","1","11","111","99","99","1","204966","634664"
"8079","2021070291","1","1","3","0",,,,,"443","4318","25","10990","52","2021","5","49","4","1","5","3","2","0","3","4","1","4","3","1","1","1","9","9","9","0","0","9","4","43","432","99","99","1","192163","651634"
"8080","2021070305","1","1","2","7700","341",,"9999",,,,,,"14","2021","5","77","4","1","4","3","1","0","3","1","0","3","3","1","1","1","9","9","9","3","3","1","2","23","234","0","15","3","227437","723914"
"8081","2021070307","1","1","1","5000","174","116",,"16820122",,,,,"20","2021","9","84","3","5","5","3","5","1","0","1","1","2","3","3","1","1","9","9","9","0","0","9","5","51","511","0","13","1","181438","669496"
"8082","2021070309","1","1","2","6200","101",,"9999",,,,,,"20","2021","6","89","4","5","1","3","1","3","0","1","1","2","3","3","1","1","9","9","9","3","3","1","5","51","513","0","14","3","177249","658998"
"8083","2021070313","1","1","1","3000","1451","1452",,"25810842",,,,,"61","2021","5","41","4","1","2","3","2","0","3","1","1","2","3","1","1","1","9","9","9","0","0","9","1","11","111","0","12","1","218005","628901"
"8084","2021070341","1","1","2","2550","135",,"50",,,,,,"52","2021","5","57","4","1","6","3","2","3","0","1","1","2","3","1","1","1","9","9","9","0","0","9","4","44","441","99","16","1","178313","635576"
"8085","2021070344","1","1","4","0",,,,,"672","0","330",,"11","2021","3","55","4","1","6","2","3","0","2","1","1","2","3","1","1","1","9","9","6","0","0","9","3","31","311","99","99","1","205511","733735"
"8086","2021070357","1","1","1","9000","1117","1149",,"14460022",,,,,"34","2021","7","88","4","5","2","3","2","3","0","1","1","3","3","3","1","1","9","9","9","0","0","9","6","62","623","0","13","1","177178","574733"
"8087","2021070371","1","1","1","5000","1238","1241",,"70541",,,,,"20","2021","8","57","4","1","6","3","4","1","0","1","0","2","3","1","1","1","9","9","9","0","0","9","5","51","511","0","13","1","178251","663774"
"8088","2021070375","1","1","2","8400","749",,"26",,,,,,"52","2021","8","72","4","1","4","2","1","3","0","1","1","2","3","1","1","1","9","9","6","0","0","9","4","44","441","0","14","1","182997","644133"
"8089","2021070385","1","1","2","7400","235",,"9999",,,,,,"51","2021","11","72","4","5","1","3","1","9","0","0","0","0","5","6","9","9","9","9","9","3","3","9","4","41","411","0","13","3","187417","694256"
"8090","2021070386","1","1","3","0",,,,,"5714","5803","41","2635","51","2021","3","60","4","1","5","3","2","2","0","4","1","5","4","1","1","2","9","9","9","0","0","9","4","41","412","99","99","1","201338","694718"
"8091","2021070394","1","1","2","5000","510",,"9999",,,,,,"20","2021","3","74","1","1","1","3","2","1","0","1","1","5","2","1","1","1","9","9","9","0","0","9","5","51","511","0","13","3","178641","665742"
"8092","2021070396","1","1","1","70","580","701",,"8610011",,,,,"38","2021","1","71","4","5","4","3","1","0","5","1","1","1","3","3","1","1","9","9","9","3","3","1","6","61","613","0","13","1","166991","632566"
"8093","2021070410","1","1","1","3000","4101","4801",,"29140001",,,,,"61","2021","3","30","4","1","2","3","2","0","3","1","1","3","3","1","1","1","9","9","9","0","0","9","1","11","111","0","12","1","222205","635192"
"8094","2021070418","1","1","2","6100","445",,"9999",,,,,,"20","2021","3","55","4","1","1","3","1","1","0","3","1","3","3","1","1","1","9","9","9","4","3","9","5","51","512","0","13","3","183672","666179"
"8095","2021070420","1","1","1","5000","1612","1622",,"360712",,,,,"20","2021","12","75","4","5","7","3","4","3","0","1","0","3","3","3","1","1","9","9","9","0","0","9","5","51","511","0","13","1","177751","662519"
"8096","2021070437","1","1","1","574",,,,,,,,,"12","2021","3","56","4","1","2","3","7","3","0","1","1","2","3","1","1","2","9","9","9","0","0","9","2","24","245","4","33","2","210799","771535"
"8097","2021070451","1","1","4","0",,,,,"85","0","317",,"12","2021","1","67","4","1","1","3","2","1","0","4","1","2","3","1","1","1","9","9","9","0","0","9","2","24","242","99","99","1","237876","759235"
"8098","2021070452","1","1","1","9000","933","953",,"350022",,,,,"34","2021","2","58","4","1","3","3","2","3","0","1","1","1","3","1","1","1","9","9","9","0","0","9","6","62","623","0","13","1","180111","572022"
"8099","2021070463","1","1","4","0",,,,,"85","0","142",,"12","2021","7","75","4","1","3","3","4","3","0","5","1","3","3","1","1","1","9","9","9","0","0","9","2","24","242","99","99","1","221820","757852"
"8100","2021070470","1","1","1","5000","1037","1555",,"80150537",,,,,"20","2021","4","41","4","1","3","2","2","3","0","1","1","4","3","1","1","1","9","9","9","0","0","9","5","51","511","0","13","1","180625","665103"
"8101","2021070475","1","1","1","5000","1006","1555",,"80150533",,,,,"20","2021","12","86","4","5","2","3","2","9","0","0","0","0","5","6","9","9","9","9","9","0","0","9","5","51","511","0","13","1","180989","665365"
"8102","2021070478","1","1","2","7700","364",,"9999",,,,,,"14","2021","6","67","4","1","5","3","8","0","3","1","1","3","3","1","1","1","2","9","9","0","0","9","2","23","234","0","15","3","228589","724237"
"8103","2021070479","1","1","1","7600","505","507",,"7590005",,,,,"12","2021","1","45","4","1","6","3","2","0","3","1","1","3","3","1","1","1","9","9","9","0","0","9","2","24","246","0","15","1","207251","759362"
"8104","2021070487","1","1","2","7200","227",,"9999",,,,,,"52","2021","9","33","2","1","2","3","1","0","5","1","1","3","3","1","1","1","9","9","9","3","2","9","4","44","442","0","15","3","181092","648961"
"8105","2021070492","1","1","1","70","128","127",,"7610003",,,,,"38","2021","10","77","4","5","5","3","1","0","1","1","1","3","3","3","1","1","9","9","9","3","3","2","6","61","613","0","13","1","166419","635136"
"8106","2021070494","1","1","2","4201",,,"9999",,,,,,"12","2021","12","35","4","1","2","3","5","3","0","2","2","2","3","1","1","1","9","9","9","0","0","9","2","29","291","99","27","2","272175","796593"
"8107","2021070497","1","1","1","5000","1103","1107",,"50517",,,,,"20","2021","2","55","4","1","2","3","1","0","3","1","1","2","3","1","1","1","9","9","9","3","4","9","5","51","511","0","13","1","179251","664218"
"8108","2021070501","1","1","1","3000","525","4110",,"11230642",,,,,"61","2021","9","43","4","1","6","2","10","3","0","3","1","2","3","1","1","1","9","9","9","0","0","9","1","11","111","0","12","1","221694","632089"
"8109","2021070507","1","2","4","0",,,,,"60","0","1049",,"43","2021","1","73","4","5","2","3","5","2","0","4","1","3","3","3","1","1","9","9","9","0","0","9","7","77","777","99","99","1","223881","646378"
"8110","2021070515","1","1","4","0",,,,,"8900","0","536",,"12","2021","1","25","4","5","1","3","5","2","0","2","1","3","4","6","1","1","9","9","9","0","0","9","2","21","212","99","99","1","247905","763901"
"8111","2021070517","1","1","2","3000","4268",,"9999",,,,,,"61","2021","4","87","4","5","2","3","5","3","0","1","0","3","1","3","1","1","9","9","9","0","0","9","1","11","111","0","12","3","222428","632491"
"8112","2021070538","1","1","3","0",,,,,"25","2544","2020","515","34","2021","8","47","4","1","6","3","2","0","4","5","1","3","3","1","3","1","9","9","9","0","0","9","6","62","621","99","99","1","164937","585284"
"8113","2021070543","1","2","4","0",,,,,"578","0","212",,"41","2021","4","47","2","1","6","3","5","1","0","4","1","3","3","1","2","2","9","9","9","0","0","9","7","77","777","99","99","1","248437","695014"
"8114","2021070547","1","1","3","0",,,,,"781","22","34","9756","11","2021","2","42","4","1","2","3","2","1","0","3","1","5","3","1","1","1","9","9","9","0","0","9","3","31","311","99","99","1","208805","746687"
"8115","2021070558","1","1","4","0",,,,,"20","0","229",,"20","2021","11","87","4","5","3","2","4","3","0","3","1","3","3","3","1","1","9","9","9","0","0","9","5","51","511","99","99","1","182249","670887"
"8116","2021070571","1","2","4","0",,,,,"5","0","244",,"41","2021","3","42","3","1","4","3","8","1","0","6","1","4","3","1","1","1","6","2","9","0","0","9","7","77","777","99","99","1","204323","667617"
"8117","2021070575","1","1","1","5000","265","116",,"16810122",,,,,"20","2021","3","96","4","5","4","3","5","0","3","1","1","0","3","4","1","1","9","9","9","0","0","9","5","51","511","0","13","1","181499","669854"
"8118","2021070582","1","1","2","6000",,,"9999",,,,,,"12","2021","11","15","4","5","6","3","8","0","3","1","1","3","3","3","1","1","9","9","9","0","0","9","3","32","324","0","26","2","204130","702897"
"8119","2021070589","1","1","4","0",,,,,"9888","0","8",,"12","2021","5","73","4","1","6","3","5","3","0","1","1","3","4","1","1","1","9","9","9","0","0","9","2","21","211","99","99","1","256948","789273"
"8120","2021070607","1","1","2","498","121",,"82",,,,,,"14","2021","8","72","4","1","4","1","1","3","0","1","1","3","4","11","1","2","9","9","9","9","0","9","2","23","237","99","27","3","234717","742050"
"8121","2021070608","1","1","1","7100","653","507",,"7900006",,,,,"38","2021","6","65","4","1","3","3","2","0","3","3","1","4","3","1","1","1","9","9","9","0","0","9","6","61","614","0","14","1","161075","618842"
"8122","2021070614","1","1","1","8700","144","161",,"600001",,,,,"51","2021","6","45","4","1","3","3","1","1","0","1","0","1","3","1","1","1","9","9","9","3","3","1","4","42","421","0","15","1","189018","676734"
"8123","2021070616","1","1","4","0",,,,,"4","0","2494",,"12","2021","11","59","4","1","5","3","10","1","0","4","1","3","3","1","1","1","9","9","9","0","0","9","2","24","245","99","99","1","210778","776498"
"8124","2021070626","1","1","1","8300","912","977",,"20390859",,,,,"52","2021","3","75","4","1","5","2","1","0","3","1","1","5","3","11","1","1","9","9","9","3","3","1","4","44","442","0","13","1","175438","656228"
"8125","2021070631","1","1","2","874","124",,"22",,,,,,"14","2021","2","33","4","1","2","3","1","3","0","1","1","3","3","1","1","1","9","9","9","3","3","2","2","23","237","0","16","1","222283","731422"
"8126","2021070650","1","2","1","3616","176","183",,"130129",,,,,"43","2021","12","30","4","1","4","2","1","1","0","1","1","1","3","1","1","1","9","9","9","3","3","1","7","77","777","0","16","1","227792","630586"
"8127","2021070656","1","1","2","5000","1511",,"10",,,,,,"20","2021","6","61","4","1","5","3","11","3","0","1","1","0","3","1","1","1","9","9","9","0","0","9","5","51","511","0","13","1","179655","664062"
"8128","2021070696","1","1","1","6800","227","222",,"8090002",,,,,"11","2021","1","63","4","1","1","3","2","3","0","1","1","3","3","1","1","1","9","9","9","0","0","9","3","31","311","0","15","1","210523","746517"
"8129","2021070700","1","1","3","0",,,,,"44","0","299","863","52","2021","4","90","4","5","2","1","2","0","2","4","1","4","3","3","1","1","9","9","9","0","0","9","4","44","442","99","99","1","185368","652965"
"8130","2021070708","1","1","2","634","6732",,"9999",,,,,,"51","2021","11","80","4","5","7","1","10","0","5","1","1","2","3","3","1","1","9","9","9","0","0","9","4","42","422","0","26","2","198135","668274"
